Herb_,Herb_cn_name,segmented_function,segmented_indication
HERB004397,匍匐茎兔耳草,[],[]
HERB004398,匍匐枪刀药,[],[]
HERB004399,匍匐十大功劳,[],[]
HERB004400,普格乌头,[],[]
HERB004401,蒲公英,[],[]
HERB004402,蒲黄,[],[]
HERB004403,蒲黄炭,[],[]
HERB004404,,[],[]
HERB004405,,[],[]
HERB004406,葡萄,[],[]
HERB004407,葡萄,[],[]
HERB004408,,[],[]
HERB004409,葡萄糖,[],[]
HERB004410,葡萄藤叶,[],[]
HERB004411,葡萄叶木槿,[],[]
HERB004412,葡萄柚,[],[]
HERB004413,葡萄柚大红菊杂交种,[],[]
HERB004414,菩提树花,[],[]
HERB004415,,[],[]
HERB004416,普通苍耳?,[],[]
HERB004417,普通鹿蹄草,[],[]
HERB004418,普通豚草,[],[]
HERB004419,普通悬钩子,[],[]
HERB004420,普通远志,[],[]
HERB004421,普通獐牙菜,[],[]
HERB004422,浦叶山悠子,[],[]
HERB004423,欧洲葡萄,[],[]
HERB004424,蒲桃,[],[]
HERB004425,祁白芷,[],[]
HERB004426,蛴螬,[],[]
HERB004427,齐墩果,[],[]
HERB004428,齐墩果酸,[],[]
HERB004429,漆姑草,[],[]
HERB004430,七国九里香?,[],[]
HERB004431,七国千里香,[],[]
HERB004432,,[],[]
HERB004433,麒麟菜,[],[]
HERB004434,麒麟竭,[],[]
HERB004435,畦畔莎草,[],[]
HERB004436,蕲蛇,[],[]
HERB004437,,[],[]
HERB004438,七叶黄皮,[],[]
HERB004439,七叶莲,[],[]
HERB004440,槭叶盘果菊,[],[]
HERB004441,七叶树,[],[]
HERB004442,七叶一枝花,[],[]
HERB004443,奇异葡萄风信子,[],[]
HERB004444,祁州一枝蒿,[],[]
HERB004445,杞子,[],[]
HERB004446,茜草,[],[]
HERB004447,茜草根,[],[]
HERB004448,茜草藤,[],[]
HERB004449,千层塔,[],[]
HERB004450,铅丹,[],[]
HERB004451,铅粉,[],[]
HERB004452,头花千金藤,[],[]
HERB004453,前胡,[],[]
HERB004454,浅灰钩藤,[],[]
HERB004455,浅灰毛冠菊,[],[]
HERB004456,千解草,[],[]
HERB004457,千斤拔,[],[]
HERB004458,千金花,[],[]
HERB004459,千金藤,[],[]
HERB004460,千金子,[],[]
HERB004461,千金子霜,[],['oil.2']
HERB004462,千里光,[],[]
HERB004463,浅裂鳞毛蕨,[],[]
HERB004464,黔岭淫羊藿,[],[]
HERB004465,荨麻,[],[]
HERB004466,,[],[]
HERB004467,千年不烂心,[],[]
HERB004468,千年健,[],[]
HERB004469,牵牛子,[],[]
HERB004470,千屈菜,[],[]
HERB004471,千日红,[],[]
HERB004472,芡实,[],[]
HERB004473,芡实根,[],[]
HERB004474,芡实茎,[],[]
HERB004475,芡实叶,[],[]
HERB004476,,[],[]
HERB004477,,[],[]
HERB004478,,[],[]
HERB004479,羌活,[],[]
HERB004480,蜣螂,[],[]
HERB004481,蔷薇根,[],[]
HERB004482,,[],[]
HERB004483,鞘柄菝葜,[],[]
HERB004484,巧茶,[],[]
HERB004485,,[],[]
HERB004486,,[],[]
HERB004487,,[],[]
HERB004488,荞麦,[],[]
HERB004489,荞麦秸,[],[]
HERB004490,乔木刺桐,[],[]
HERB004491,乔木胡椒,[],[]
HERB004492,乔木芍药,[],[]
HERB004493,乔木状黄牛木,[],[]
HERB004494,,[],[]
HERB004495,,[],[]
HERB004496,乔木紫珠,[],[]
HERB004497,鞘石豆兰,[],[]
HERB004498,荞头,[],[]
HERB004499,茄蒂,[],[]
HERB004500,茄根,[],[]
HERB004501,茄花,[],[]
HERB004502,茄叶,[],[]
HERB004503,茄子,[],[]
HERB004504,芹菜,[],[]
HERB004505,秦蒿,[],[]
HERB004506,,[],[]
HERB004507,秦艽,[],[]
HERB004508,秦艽花,[],[]
HERB004509,秦岭白蜡树,[],[]
HERB004510,秦岭翠雀花,[],[]
HERB004511,,[],[]
HERB004512,秦岭珠子参,[],[]
HERB004513,秦皮,[],"['staphylococcus.2', 'expectorant.3', 'mice.4', 'vitro.5']"
HERB004514,,[],[]
HERB004515,,[],[]
HERB004516,青黛,[],['cancer.3']
HERB004517,轻粉,[],[]
HERB004518,青风藤,[],[]
HERB004519,青果,[],[]
HERB004520,青蒿,[],[]
HERB004521,青蒿根,[],[]
HERB004522,青蒿子,[],['chloroquine.2']
HERB004523,青椒,[],[]
HERB004524,青金石,[],[]
HERB004525,清凉百合,[],[]
HERB004526,青龙齿,[],[]
HERB004527,苘麻子,[],[]
HERB004528,青梅,[],[]
HERB004529,青礞石,[],[]
HERB004530,清明花,[],[]
HERB004531,青木香,[],[]
HERB004532,青娘子,[],[]
HERB004533,青牛胆,[],[]
HERB004534,青皮,[],['antiasthmatic.2']
HERB004535,青钱柳,[],[]
HERB004536,青蛇藤,[],[]
HERB004537,青蒜,[],[]
HERB004538,青藤香,[],[]
HERB004539,青天葵,[],[]
HERB004540,青蛙,[],[]
HERB004541,青蛙蛋,[],[]
HERB004542,清香木姜子,[],[]
HERB004543,青葙子,[],[]
HERB004544,,[],[]
HERB004545,清洋参,[],[]
HERB004546,青叶胆,[],[]
HERB004547,青子牵牛,[],[]
HERB004548,青紫苏,[],[]
HERB004549,秋枫木,[],[]
HERB004550,秋福寿草,[],[]
HERB004551,球花党参,[],[]
HERB004552,球花牛奶菜,[],[]
HERB004553,球花醉鱼草,[],[]
HERB004554,秋木瓜,[],[]
HERB004555,秋茄树,[],[]
HERB004556,球蕊五味子,[],[]
HERB004557,,[],[]
HERB004558,美登木,[],[]
HERB004559,秋水仙,[],[]
HERB004560,秋水仙常春藤,[],[]
HERB004561,球穗千斤拔,[],[]
HERB004562,球药隔重楼,[],[]
HERB004563,蚯蚓,[],[]
HERB004564,,[],[]
HERB004565,球状破布木,[],[]
HERB004566,驱虫斑鸠菊,[],[]
HERB004567,驱虫草,[],[]
HERB004568,驱虫合欢,[],[]
HERB004569,瞿麦,[],[]
HERB004570,苣荬菜,[],[]
HERB004571,屈曲花,[],[]
HERB004572,当归,[],[]
HERB004573,区域草地老鹳草,[],[]
HERB004574,曲轴海金沙,[],[]
HERB004575,犬齿蔷薇,[],[]
HERB004576,拳距瓜叶乌头,[],[]
HERB004577,全能花,[],[]
HERB004578,拳参,[],[]
HERB004579,全蝎,[],[]
HERB004580,拳叶苏铁,[],[]
HERB004581,全叶延胡索,[],[]
HERB004582,,[],[]
HERB004583,拳愿桧木,[],[]
HERB004584,全员千里光,[],[]
HERB004585,全缘叶澳托斯特草,[],[]
HERB004586,全缘叶波罗密,[],[]
HERB004587,全缘叶花椒,[],[]
HERB004588,全缘叶美洲茶,[],[]
HERB004589,,[],[]
HERB004590,全缘叶小波,[],[]
HERB004591,雀稗麦角菌,[],[]
HERB004592,雀梅藤,[],[]
HERB004593,雀舌黄杨,[],[]
HERB004594,裙带菜,[],[]
HERB004595,群心菜,[],[]
HERB004596,川芎,[],[]
HERB004597,染料木,[],[]
HERB004598,,[],[]
HERB004599,髯毛鞘蕊花,[],[]
HERB004600,,[],[]
HERB004601,,[],[]
HERB004602,染色桑,[],[]
HERB004603,,[],[]
HERB004604,,[],[]
HERB004605,忍冬藤,[],[]
HERB004606,人工牛黄,[],[]
HERB004607,人工蛹虫草,[],[]
HERB004608,人尿,[],[]
HERB004609,人参,[],[]
HERB004610,人参花,[],[]
HERB004611,人参花蕾,[],[]
HERB004612,人参芦,[],[]
HERB004613,人参三七,[],[]
HERB004614,人参西洋参杂交种,[],[]
HERB004615,人参须,[],[]
HERB004616,人参叶,[],[]
HERB004617,人参子,[],[]
HERB004618,人中白,[],[]
HERB004619,日本安息香精辟,[],[]
HERB004620,日本白蜡树,[],[]
HERB004621,白丝草,[],[]
HERB004622,,[],[]
HERB004623,日本扁柏,[],[]
HERB004624,,[],[]
HERB004625,,[],[]
HERB004626,日本菖蒲,[],[]
HERB004627,日本赤松,[],[]
HERB004628,日本臭节草,[],[]
HERB004629,日本粗榧,[],[]
HERB004630,日本当归,[],[]
HERB004631,日本东风螺,[],[]
HERB004632,日本杜鹃花,[],[]
HERB004633,,[],[]
HERB004634,日本飞鼠,[],[]
HERB004635,日本鬼灯檠,[],[]
HERB004636,日本厚皮香,[],[]
HERB004637,日本厚朴,[],[]
HERB004638,日本花柏,[],[]
HERB004639,日本黄柏,[],[]
HERB004640,日本黄连,[],[]
HERB004641,,[],[]
HERB004642,,[],[]
HERB004643,,[],[]
HERB004644,日本连香树,[],[]
HERB004645,日本鳞毛蕨,[],[]
HERB004646,日本柳杉,[],[]
HERB004647,日本龙胆,[],[]
HERB004648,日本龙芽草,[],[]
HERB004649,,[],[]
HERB004650,日本络石,[],[]
HERB004651,日本马桑,[],[]
HERB004652,日本马桑叶,[],[]
HERB004653,日本马醉木,[],[]
HERB004654,日本莽草,[],[]
HERB004655,,[],[]
HERB004656,日本南五味子,[],[]
HERB004657,日本牛皮消,[],[]
HERB004658,,[],[]
HERB004659,日本女贞,[],[]
HERB004660,日本萍逢草?,[],[]
HERB004661,日本萍蓬草,[],[]
HERB004662,日本七叶树,[],[]
HERB004663,日本千屈菜,[],[]
HERB004664,,[],[]
HERB004665,日本蛇根草,[],[]
HERB004666,,[],[]
HERB004667,日本薯蓣,[],[]
HERB004668,日本双蝴蝶茶花,[],[]
HERB004669,日本塑木,[],[]
HERB004670,日本文殊兰,[],[]
HERB004671,,[],[]
HERB004672,日本乌头,[],[]
HERB004673,日本夏枯草,[],[]
HERB004674,,[],[]
HERB004675,,[],[]
HERB004676,日本小檗,[],[]
HERB004677,,[],[]
HERB004678,日本辛夷,[],[]
HERB004679,日本樱花,[],[]
HERB004680,日本鱼鳞松,[],[]
HERB004681,日本鸢尾,[],[]
HERB004682,日本獐牙菜,[],[]
HERB004683,日本紫珠,[],[]
HERB004684,绒白乳菇,[],[]
HERB004685,绒毛戴星草,[],[]
HERB004686,,[],[]
HERB004687,,[],[]
HERB004688,,[],[]
HERB004689,绒毛山乡,[],[]
HERB004690,,[],[]
HERB004691,榕树,[],[]
HERB004692,肉苁蓉,[],[]
HERB004693,肉豆蔻,[],[]
HERB004694,肉桂,[],[]
HERB004695,肉桂叶,[],[]
HERB004696,肉红马利筋,[],[]
HERB004697,肉花雪胆,[],[]
HERB004698,肉金合欢,[],[]
HERB004699,柔茎香茶菜,[],[]
HERB004700,肉类牛奶菜,[],[]
HERB004701,柔毛地胆草,[],[]
HERB004702,柔毛番荔枝,[],[]
HERB004703,柔毛黄芪,[],[]
HERB004704,,[],[]
HERB004705,肉毛山黧豆,[],[]
HERB004706,肉毛向日葵,[],[]
HERB004707,柔毛肖乳香,[],[]
HERB004708,柔毛淫羊藿,[],[]
HERB004709,,[],[]
HERB004710,柔枝槐,[],[]
HERB004711,乳白龙胆,[],[]
HERB004712,糯稻根,[],[]
HERB004713,入地金牛,[],[]
HERB004714,入地蜈蚣,[],[]
HERB004715,,[],[]
HERB004716,乳苣,[],[]
HERB004717,,[],[]
HERB004718,,[],[]
HERB004719,乳香,[],[]
HERB004720,,[],[]
HERB004721,乳源杜鹃,[],[]
HERB004722,,[],[]
HERB004723,软骨藻,[],[]
HERB004724,软骨藻,[],[]
HERB004725,软毛独活,[],[]
HERB004726,软弱杜茎山,[],[]
HERB004727,,[],[]
HERB004728,软条七蔷薇,[],[]
HERB004729,阮银背藤,[],[]
HERB004730,软枝黄蝉,[],[]
HERB004731,瑞德千里光,[],[]
HERB004732,瑞典甘蓝,[],[]
HERB004733,,[],[]
HERB004734,蕤仁,[],[]
HERB004735,瑞士千牛,[],[]
HERB004736,瑞士石松,[],[]
HERB004737,瑞香根,[],[]
HERB004738,瑞香花,[],[]
HERB004739,,[],[]
HERB004740,山番荔枝,[],[]
HERB004741,,[],[]
HERB004742,萨哈林云杉,[],[]
HERB004743,,[],[]
HERB004744,,[],[]
HERB004745,撒是毛地黄,[],[]
HERB004746,,[],[]
HERB004747,塞拉利昂水仙,[],[]
HERB004748,赛莨菪,[],[]
HERB004749,塞了罗勒?,[],[]
HERB004750,塞内加尔刺桐,[],[]
HERB004751,,[],[]
HERB004752,三白草,[],[]
HERB004753,三百银,[],[]
HERB004754,三叉凤尾蕨,[],[]
HERB004755,三叉苦,[],[]
HERB004756,三齿蒿,[],[]
HERB004757,,[],[]
HERB004758,三楚山香圆,[],[]
HERB004759,三刺皂荚,[],[]
HERB004760,,[],[]
HERB004761,,[],[]
HERB004762,三分三,[],[]
HERB004763,,[],[]
HERB004764,三花龙胆,[],[]
HERB004765,三华密花树,[],[]
HERB004766,三尖杉,[],[]
HERB004767,三尖杉根,[],[]
HERB004768,三角粉叶蕨,[],[]
HERB004769,三角马兜铃,[],[]
HERB004770,三角叶黄连,[],[]
HERB004771,三角叶薯蓣,[],[]
HERB004772,翠雀,[],[]
HERB004773,三颗针,[],[]
HERB004774,三棱,[],[]
HERB004775,三棱叶金丝桃,[],[]
HERB004776,,[],[]
HERB004777,,[],[]
HERB004778,,[],[]
HERB004779,三裂叶葛,[],[]
HERB004780,三裂叶泽兰,[],[]
HERB004781,三面刀,[],[]
HERB004782,,[],[]
HERB004783,三七,[],[]
HERB004784,三七草,[],[]
HERB004785,三七花,[],[]
HERB004786,三七花蕾,[],[]
HERB004787,三七叶,[],[]
HERB004788,,[],[]
HERB004789,,[],[]
HERB004790,,[],[]
HERB004791,三色堇,[],[]
HERB004792,三色牵牛,[],[]
HERB004793,,[],[]
HERB004794,三台红花,[],[]
HERB004795,三台花,[],[]
HERB004796,,[],[]
HERB004797,,[],[]
HERB004798,三消草,[],[]
HERB004799,三小叶翠雀花,[],[]
HERB004800,三小叶山豆根,[],[]
HERB004801,,[],[]
HERB004802,伞形花序印加,[],[]
HERB004803,三星欧石楠,[],[]
HERB004804,伞形屈曲花,[],[]
HERB004805,伞形绣球,[],[]
HERB004806,,[],[]
HERB004807,三叶防风,[],[]
HERB004808,三叶防风,[],[]
HERB004809,三叶黄连,[],[]
HERB004810,三叶马鞭草,[],[]
HERB004811,,[],[]
HERB004812,三叶蜜茱萸,[],[]
HERB004813,三叶木,[],[]
HERB004814,三叶木通,[],[]
HERB004815,三叶木通根,[],[]
HERB004816,三叶青,[],[]
HERB004817,三叶鼠尾草,[],[]
HERB004818,三叶藤橘,[],[]
HERB004819,三硬件瓜蒌,[],[]
HERB004820,三种菊杂交种,[],[]
HERB004821,三钻风,[],[]
HERB004822,桑白皮,[],[]
HERB004823,桑柴灰,[],[]
HERB004824,桑澄,[],[]
HERB004825,,[],[]
HERB004826,桑耳,[],[]
HERB004827,桑根,[],[]
HERB004828,桑黄,[],[]
HERB004829,桑寄生,[],[]
HERB004830,桑沥,[],[]
HERB004831,桑螵蛸,[],[]
HERB004832,桑椹,[],[]
HERB004833,,[],[]
HERB004834,桑叶,[],[]
HERB004835,桑叶汁,[],[]
HERB004836,桑瘿,[],[]
HERB004837,桑枝,[],[]
HERB004838,,[],[]
HERB004839,,[],[]
HERB004840,,[],[]
HERB004841,色轮羊角拗,[],[]
HERB004842,,[],[]
HERB004843,马钱子,[],[]
HERB004844,止泻木子,[],[]
HERB004845,森林薄荷,[],[]
HERB004846,,[],[]
HERB004847,沙冬青,[],[]
HERB004848,沙盒树,[],[]
HERB004849,沙棘,[],[]
HERB004850,沙利叶,[],[]
HERB004851,沙漠蔷薇,[],[]
HERB004852,沙前胡,[],[]
HERB004853,砂仁,[],[]
HERB004854,,[],[]
HERB004855,沙参,[],[]
HERB004856,沙参槐,[],[]
HERB004857,砂生槐,[],[]
HERB004858,沙生蜡菊,[],[]
HERB004859,,[],[]
HERB004860,,[],[]
HERB004861,砂糖,[],[]
HERB004862,沙糖木,[],[]
HERB004863,沙苑蒺藜,[],[]
HERB004864,沙苑子,[],[]
HERB004865,沙枣,[],[]
HERB004866,沙枣树皮,[],[]
HERB004867,砂钻苔草,[],[]
HERB004868,山白芷,[],[]
HERB004869,山萆薢,[],[]
HERB004870,山扁豆,[],[]
HERB004871,山扁豆子,[],[]
HERB004872,山茶,[],[]
HERB004873,山刺柏,[],[]
HERB004874,山慈菇,[],[]
HERB004875,,[],[]
HERB004876,山地堆心菊,[],[]
HERB004877,山地罗汉松,[],[]
HERB004878,山地乌头,[],[]
HERB004879,山地香茶菜,[],[]
HERB004880,山地香豌豆,[],[]
HERB004881,,[],[]
HERB004882,山东肿足蕨,[],[]
HERB004883,山豆根,[],[]
HERB004884,山矾根,[],[]
HERB004885,山矾叶,[],[]
HERB004886,过山风,[],[]
HERB004887,山甘草,[],[]
HERB004888,,[],[]
HERB004889,山冈橐吾,[],[]
HERB004890,山梗菜,[],[]
HERB004891,山荷叶,[],[]
HERB004892,珊瑚,[],[]
HERB004893,,[],[]
HERB004894,山胡椒,[],[]
HERB004895,山胡椒叶,[],[]
HERB004896,珊瑚蓝,[],[]
HERB004897,山黄皮,[],[]
HERB004898,山甲珠,[],[]
HERB004899,山金车,[],[]
HERB004900,山鸠,[],[]
HERB004901,山菊,[],[]
HERB004902,山苦瓜,[],[]
HERB004903,山苦荬,[],[]
HERB004904,山黧豆,[],[]
HERB004905,山里红,[],[]
HERB004906,山蓼,[],[]
HERB004907,山岭麻黄,[],[]
HERB004908,山蚂蝗,[],[]
HERB004909,山麦冬,[],[]
HERB004910,山麦冬,[],[]
HERB004911,山猫儿,[],[]
HERB004912,山莓,[],[]
HERB004913,山茉莉芸香,[],[]
HERB004914,山柰,[],[]
HERB004915,山葡萄,[],[]
HERB004916,山前胡,[],[]
HERB004917,,[],[]
HERB004918,山棯叶,[],[]
HERB004919,山山姜,[],[]
HERB004920,山石榴,[],[]
HERB004921,山桃茎白皮,[],[]
HERB004922,山桃枝,[],[]
HERB004923,山藤,[],[]
HERB004924,山桐子,[],[]
HERB004925,山莴苣,[],[]
HERB004926,,[],[]
HERB004927,山乡可可,[],[]
HERB004928,山小橘,[],[]
HERB004929,扇形阔苞菊,[],[]
HERB004930,山杏仁,[],[]
HERB004931,山延胡索,[],[]
HERB004932,山羊,[],[]
HERB004933,山羊豆,[],[]
HERB004934,,[],[]
HERB004935,山羊黄漆,[],[]
HERB004936,山羊坞头,[],[]
HERB004937,山羊血,[],[]
HERB004938,山药,[],[]
HERB004939,山野豌豆,[],[]
HERB004940,山银柴胡,[],[]
HERB004941,山罂粟,[],[]
HERB004942,山樱桃,[],[]
HERB004943,山油麻,[],[]
HERB004944,鳝鱼,[],[]
HERB004945,山楂,[],[]
HERB004946,山楂核,[],[]
HERB004947,山楂花,[],[]
HERB004948,山楂叶,[],[]
HERB004949,山芝麻,[],[]
HERB004950,山茱萸,[],[]
HERB004951,山竹子,[],[]
HERB004952,,[],[]
HERB004953,,[],[]
HERB004954,桑白皮,[],[]
HERB004955,伤寒草,[],[]
HERB004956,上举天门冬,[],[]
HERB004957,商陆,[],[]
HERB004958,,[],[]
HERB004959,,[],[]
HERB004960,,[],[]
HERB004961,,[],[]
HERB004962,少齿小檗,[],[]
HERB004963,少刺大叶蔷薇,[],[]
HERB004964,,[],[]
HERB004965,少果吴茱萸,[],[]
HERB004966,少花瑞木,[],[]
HERB004967,,[],[]
HERB004968,杓兰,[],[]
HERB004969,蛇百子,[],[]
HERB004970,蛇鞭菊,[],[]
HERB004971,蛇床子,[],[]
HERB004972,蛇胆汁,[],[]
HERB004973,射干,[],[]
HERB004974,蛇根草,[],[]
HERB004975,蛇果黄堇,[],[]
HERB004976,蛇含委陵菜,[],[]
HERB004977,蛇莓,[],[]
HERB004978,蛇泡筋,[],[]
HERB004979,蛇葡萄,[],[]
HERB004980,蛇肉,[],[]
HERB004981,,[],[]
HERB004982,蛇藤,[],[]
HERB004983,蛇蜕,[],[]
HERB004984,麝香,[],[]
HERB004985,麝香百合,[],[]
HERB004986,麝香草,[],[]
HERB004987,麝香草酸,[],[]
HERB004988,,[],[]
HERB004989,,[],[]
HERB004990,麝香石竹,[],[]
HERB004991,,[],[]
HERB004992,蛇形林生脚骨脆,[],[]
HERB004993,穿心莲,[],[]
HERB004994,,[],[]
HERB004995,深红红景天,[],[]
HERB004996,神黄豆,[],[]
HERB004997,,[],[]
HERB004998,伸筋草,[],[]
HERB004999,伸筋草,[],[]
HERB005000,肾精子,[],[]
HERB005001,甚烈翠雀花,[],[]
HERB005002,,[],[]
HERB005003,深裂鱼黄草,[],[]
HERB005004,神鹿山龙眼,[],[]
HERB005005,神曲,[],[]
HERB005006,申生悬钩子,[],[]
HERB005007,神香草,[],[]
HERB005008,神香草叶泽兰,[],[]
HERB005009,香茶菜,[],[]
HERB005010,深夜天竺葵,[],[]
HERB005011,圣地红景天,[],[]
HERB005012,生地黄,[],"['tetrachloride.2', 'dogs.4', 'rabbits.5']"
HERB005013,省沽油,[],[]
HERB005014,生瓜,[],[]
HERB005015,胜红蓟,[],[]
HERB005016,生槐角,[],[]
HERB005017,生姜,[],[]
HERB005018,生姜汁,[],[]
HERB005019,生锦纹,[],"['purgation.2', 'acid.3', 'hypercholesterolemia.6']"
HERB005020,生军,[],"['purgation.2', 'acid.3', 'hypercholesterolemia.6']"
HERB005021,生龙牡,[],[]
HERB005022,升麻,[],[]
HERB005023,生南星,[],['mice.2']
HERB005024,,[],[]
HERB005025,生山栀,[],"['contraction.2', 'animals.3']"
HERB005026,生藤,[],[]
HERB005027,生铁落,[],[]
HERB005028,生枣,[],[]
HERB005029,石蚕香科科,[],[]
HERB005030,石菖蒲,[],[]
HERB005031,石菖蒲叶,[],[]
HERB005032,矢车菊,[],[]
HERB005033,石莼,[],[]
HERB005034,十大功劳根,[],[]
HERB005035,十大功劳木,[],[]
HERB005036,十大功劳叶,[],[]
HERB005037,十大功劳子,[],[]
HERB005038,石胆草,[],[]
HERB005039,柿蒂,[],[]
HERB005040,十帝钱,[],[]
HERB005041,石刁柏,[],[]
HERB005042,石吊兰,[],[]
HERB005043,,[],[]
HERB005044,,[],[]
HERB005045,,[],[]
HERB005046,石防风,[],[]
HERB005047,石柑子,[],[]
HERB005048,石膏,[],['effect.2']
HERB005049,柿根,[],[]
HERB005050,,[],[]
HERB005051,石斛,[],"['analgesic.2', 'inhibitory.3']"
HERB005052,石蝴蝶,[],[]
HERB005053,石斛小菇,[],[]
HERB005054,石斛,[],[]
HERB005055,石斛,[],[]
HERB005056,石花,[],[]
HERB005057,石灰华,[],[]
HERB005058,石荠宁,[],[]
HERB005059,石见穿,[],[]
HERB005060,石椒草,[],[]
HERB005061,石决明,[],['eyesight.2']
HERB005062,使君子,[],[]
HERB005063,使君子根,[],[]
HERB005064,使君子叶,[],[]
HERB005065,苦苣,[],[]
HERB005066,石蜡红,[],[]
HERB005067,石栗子,[],[]
HERB005068,石莲子,[],[]
HERB005069,石榴,[],[]
HERB005070,石榴根,[],[]
HERB005071,石榴皮,[],[]
HERB005072,,[],[]
HERB005073,石榴叶,[],[]
HERB005074,石榴种子,[],[]
HERB005075,石龙芮,[],[]
HERB005076,石落子,[],[]
HERB005077,柿木皮,[],[]
HERB005078,石南,[],[]
HERB005079,石南藤,[],[]
HERB005080,石楠藤,[],[]
HERB005081,柿皮,[],[]
HERB005082,,[],[]
HERB005083,石蕊,[],[]
HERB005084,十蕊商陆,[],[]
HERB005085,石上柏,[],[]
HERB005086,湿生扁蕾,[],[]
HERB005087,金丝桃,[],[]
HERB005088,当归,[],[]
HERB005089,石刷把,[],[]
HERB005090,石霜,[],[]
HERB005091,石蒜,[],[]
HERB005092,石韦,[],[]
HERB005093,,[],[]
HERB005094,石香薷,[],[]
HERB005095,,[],[]
HERB005096,食盐,[],[]
HERB005097,石燕,[],[]
HERB005098,石岩枫,[],[]
HERB005099,柿叶,[],[]
HERB005100,食叶草,[],[]
HERB005101,匙叶甘松,[],[]
HERB005102,,[],[]
HERB005103,食用葛,[],[]
HERB005104,食用黄芪,[],[]
HERB005105,食用日中花,[],[]
HERB005106,石竹,[],[]
HERB005107,,[],[]
HERB005108,石竹,[],[]
HERB005109,柿子,[],[]
HERB005110,十字星枫寄生,[],[]
HERB005111,熟附块,[],[]
HERB005112,熟附片,[],[]
HERB005113,,[],[]
HERB005114,首乌藤,[],['atherosclerosis.2']
HERB005115,手掌参,[],[]
HERB005116,蜀侧金盏花,[],[]
HERB005117,,[],[]
HERB005118,熟地黄,[],[]
HERB005119,,[],[]
HERB005120,疏花毛萼香茶菜,[],[]
HERB005121,束花石斛,[],[]
HERB005122,属鸡骨常山,[],[]
HERB005123,蜀椒,[],['suis.2']
HERB005124,蜀葵花,[],[]
HERB005125,蜀葵叶薯蓣,[],[]
HERB005126,鼠李,[],[]
HERB005127,鼠李根,[],[]
HERB005128,鼠李皮,[],[]
HERB005129,,[],[]
HERB005130,,[],[]
HERB005131,,[],[]
HERB005132,鼠曲草,[],[]
HERB005133,鼠麴风毛菊,[],[]
HERB005134,树舌,[],[]
HERB005135,鼠尾草,[],[]
HERB005136,,[],[]
HERB005137,树形杜鹃,[],[]
HERB005138,束序苎麻,[],[]
HERB005139,鼠掌老鹳草,[],[]
HERB005140,,[],[]
HERB005141,树脂大戟,[],[]
HERB005142,,[],[]
HERB005143,树状麻黄,[],[]
HERB005144,栓翅芹,[],[]
HERB005145,栓翅卫矛,[],[]
HERB005146,,[],[]
HERB005147,双孢蘑菇,[],[]
HERB005148,双边栝楼,[],[]
HERB005149,,[],[]
HERB005150,双花,[],"['0.25', 'mice.3', 'Antipyretic.4']"
HERB005151,双花番红花,[],[]
HERB005152,双花金丝桃,[],[]
HERB005153,双色鸡蛋花,[],[]
HERB005154,双色金光菊,[],[]
HERB005155,,[],[]
HERB005156,双穗麻黄,[],[]
HERB005157,双叶细辛,[],[]
HERB005158,,[],[]
HERB005159,,[],[]
HERB005160,,[],[]
HERB005161,水朝阳,[],[]
HERB005162,水飞蓟,[],[]
HERB005163,水甘草,[],[]
HERB005164,水鬼蕉叶,[],[]
HERB005165,水红花子,[],[]
HERB005166,水葫芦,[],[]
HERB005167,,[],[]
HERB005168,水黄杨木,[],[]
HERB005169,水茴香,[],[]
HERB005170,,[],[]
HERB005171,水接骨丹,[],[]
HERB005172,水金凤,[],[]
HERB005173,水晶兰,[],[]
HERB005174,水苦荬,[],[]
HERB005175,睡莲叶童,[],[]
HERB005176,,[],[]
HERB005177,水流豆,[],[]
HERB005178,水龙骨,[],[]
